class_number,course_id,grade,id,idnumber,mark,term_code,userid,username
10258,163601,D,139292,110432620,75,2405,94638,chacy279
10258,163601,D,139293,00106356F,75,2405,94710,davlj006
10258,163601,P2,139294,110287948,54,2405,93841,grilc004
10258,163601,D,139295,110426050,79,2405,93778,klely005
10258,163601,D,139296,110430884,82,2405,93840,miety003
10258,163601,D,139297,110229903,75,2405,94712,morcj018
10258,163601,P1,139298,100100130,64,2405,95021,rohjt001
10258,163601,P1,139299,110439440,55,2405,95082,shafy036
10258,163601,C,139300,110438366,71,2405,94954,smiey034
10258,163601,C,139301,110365457,69,2405,91361,snajy002
10258,163601,P1,139302,110437810,60,2405,94708,strjy019
10252,163601,I,139099,110418945,,2405,54683,pursy012
30263,163601,HD,146503,110448057,85,2412,97515,wehmy001
30219,163601,D,146577,110446027,79,2412,95497,braly031
30219,163601,D,146578,110447325,82,2412,96018,wiljy146
30219,163601,D,146579,110043638,75,2412,95406,stukr001
30219,163601,C,146580,110284479,69,2412,17753,stejs006
30219,163601,D,146581,110432180,77,2412,96164,shiar003
30219,163601,P1,146582,110439206,55,2412,95427,shejy051
30219,163601,D,146583,110449012,78,2412,96370,wonhy109
30219,163601,P1,146584,110299502,63,2412,97251,ouday001
30219,163601,D,146585,110437258,75,2412,95112,milay066
30219,163601,F2,146586,110448622,5,2412,96342,manay095
30219,163601,F2,146587,110437812,0,2412,94943,jukay002
30219,163601,P1,146588,110435654,62,2412,94522,gapny001
30219,163601,P2,146589,110441250,51,2412,95342,chaay157
30219,163601,D,146590,110447460,78,2412,95867,niisy001
30219,163601,P1,146591,110446587,58,2412,96819,zaiyy002
30218,163601,F2,146592,110230586,0,2412,40835,ahmsy036
30218,163601,D,146593,110364256,83,2412,40572,bansy026
30218,163601,C,146594,110394497,72,2412,52082,beekj005
30218,163601,D,146595,110449480,76,2412,96465,bergy010
30218,163601,F2,146596,110448755,35,2412,96247,brufy004
30218,163601,D,146597,110446285,79,2412,95683,bryzy002
30218,163601,F2,146598,110361420,0,2412,39082,burgy017
30218,163601,C,146599,110448464,65,2412,96420,cetgy001
30218,163601,C,146600,00046303,66,2412,96297,chanl01f
30218,163601,F2,146601,110379253,18,2412,76001,craey007
30218,163601,F2,146602,00082980,16,2412,96216,cletl01f
30218,163601,P2,146603,110445782,50,2412,95866,damey002
30218,163601,D,146604,110446107,79,2412,95764,dooay005
30218,163601,D,146605,110447346,79,2412,95859,elkly003
30218,163601,C,146606,110442573,65,2412,97181,ermjm001
30218,163601,C,146607,110441129,68,2412,95817,flemy012
30218,163601,P2,146608,110450408,52,2412,97059,forgy010
30218,163601,C,146609,110409036,65,2412,54405,heaar002
30218,163601,P2,146610,110448382,51,2412,96113,iakey001
30218,163601,P1,146611,110438827,57,2412,95016,jeccy001
30218,163601,C,146612,110428163,65,2412,96643,ghajy008
30218,163601,F2,146613,09409902F,0,2412,11791,koojs001
30218,163601,P2,146614,110397331,51,2412,49700,kooam001
30218,163601,F2,146615,110447672,14,2412,95932,letgy002
30218,163601,D,146616,110441053,75,2412,95272,lucjy012
30218,163601,F2,146617,110446712,0,2412,97301,mcajy009
30218,163601,F2,146618,110450884,0,2412,97258,miyty004
30218,163601,F2,146619,110446506,7,2412,96506,namay009
30218,163601,D,146620,110396074,83,2412,95503,prany012
30218,163601,C,146621,110446099,69,2412,95494,raury003
30218,163601,F2,146622,110429746,15,2412,96371,reelj003
30218,163601,HD,146623,110446566,86,2412,95760,ricsy037
30218,163601,D,146624,110449223,83,2412,96594,rogcy010
30218,163601,C,146625,110448806,71,2412,96246,rosjy039
30218,163601,D,146626,110257597,83,2412,68824,schgr003
30218,163601,C,146627,110439481,66,2412,95580,shefy012
30218,163601,F2,146628,110122959,0,2412,97300,skimy003
30218,163601,F1,146629,110439707,47,2412,95868,smiky071
30218,163601,C,146630,110449622,74,2412,96846,stehy023
30218,163601,D,146631,110440756,77,2412,95493,styty004
30218,163601,D,146632,110438451,82,2412,94967,tewdy001
30218,163601,F1,146633,110449595,43,2412,97189,thogy024
30218,163601,C,146634,110447340,70,2412,96341,upcay001
30218,163601,P1,146635,110447977,63,2412,96600,wesmy023
30218,163601,P1,146636,110448536,61,2412,96214,whimy038
30218,163601,C,146637,110447303,69,2412,95903,wilty074
30218,163601,F2,146638,110293135,31,2412,26905,wilay105
30218,163601,C,146639,110449358,73,2412,96468,wiley050
30218,163601,P2,146640,110450406,50,2412,96923,wilmy117
30218,163601,C,146641,110450308,71,2412,96948,wiley051
30218,163601,D,146642,110436524,83,2412,96924,wilry069
30218,163601,P1,146643,110349381,62,2412,35544,wisfy001
30218,163601,C,146644,110449011,69,2412,96427,wraey002
30218,163601,C,146645,110446721,72,2412,95739,zimly003
30215,163601,D,146646,110451101,75,2412,97269,anhzy011
30215,163601,P1,146647,110441117,60,2412,95279,baurc002
30215,163601,C,146648,110441833,65,2412,95417,bordm001
30215,163601,D,146649,110450815,79,2412,97156,bosny005
30215,163601,D,146650,110446457,75,2412,95761,cosmy020
30215,163601,D,146651,110448517,76,2412,97202,danjy045
30215,163601,P2,146652,110430139,52,2412,93202,dargy005
30215,163601,F2,146653,110301537,24,2412,96249,erdyy001
30215,163601,D,146654,110450293,79,2412,97190,hiniy001
30215,163601,C,146655,110450181,68,2412,97253,kamay020
30215,163601,C,146656,110446586,65,2412,96221,leaky010
30215,163601,P1,146657,110010613,59,2412,92878,lisbm001
30215,163601,F2,146658,110182736,0,2412,96415,matnr004
30215,163601,C,146659,110449424,68,2412,96504,panay062
30215,163601,C,146660,110042424,72,2412,96461,panjy019
30215,163601,HD,146661,110441595,85,2412,95820,satky007
30215,163601,P1,146662,110440970,61,2412,95270,tsoey004
30215,163601,C,146663,110095287,66,2412,95457,vantr001
30215,163601,C,146666,110440944,66,2412,95341,wincy007
30214,163601,P1,146667,110446589,60,2412,96818,aryay009
30214,163601,D,146668,110433784,78,2412,95249,zxwqy002
30214,163601,C,146669,110450453,69,2412,97008,birsy013
30214,163601,P1,146670,110384430,59,2412,45762,brokl022
30214,163601,D,146671,110333013,75,2412,30402,broec005
30214,163601,P1,146672,110450885,61,2412,97209,buray051
30214,163601,P1,146673,110407935,63,2412,95578,carcy062
30214,163601,P1,146674,110406973,55,2412,95837,casey013
30214,163601,F2,146675,110432864,10,2412,93837,chasy333
30214,163601,P1,146676,110444277,61,2412,96206,chaci001
30214,163601,C,146677,110449009,68,2412,97154,boryy002
30214,163601,D,146678,110357164,75,2412,51797,cofej002
30214,163601,C,146679,110441151,71,2412,95522,coxay010
30214,163601,C,146680,110064609,71,2412,96630,devbc001
30214,163601,C,146681,110447564,69,2412,96240,dunkn001
30214,163601,D,146682,110449760,82,2412,96592,ezzsy002
30214,163601,C,146683,110441108,71,2412,95356,haiky011
30214,163601,D,146684,110446709,75,2412,96173,harjy128
30214,163601,C,146685,110449014,67,2412,97083,hilly012
30214,163601,P1,146686,110449402,59,2412,96564,hocjy006
30214,163601,C,146687,110441295,68,2412,96079,kamjn001
30214,163601,F2,146688,110406199,4,2412,51364,karsy065
30214,163601,C,146689,110441606,68,2412,95520,kilby006
30214,163601,F2,146690,110446190,30,2412,95579,leehy116
30214,163601,D,146691,09304860D,80,2412,94623,leiss001
30214,163601,F1,146692,110269035,45,2412,77446,litcy007
30214,163601,P1,146693,110441590,62,2412,95391,manay094
30214,163601,F1,146694,110451061,43,2412,97298,marjy149
30214,163601,D,146695,110449499,77,2412,96742,mcoty001
30214,163601,F2,146696,100004594,17,2412,96373,mudly001
30214,163601,D,146697,110082829,76,2412,95013,newca004
30214,163601,F2,146698,110404153,25,2412,51372,nicsy030
30214,163601,D,146699,110339339,78,2412,31968,peary014
30214,163601,P1,146700,09806016P,60,2412,95898,reiml001
30214,163601,F2,146701,110204273,0,2412,97006,sanci001
30214,163601,C,146702,110341367,68,2412,32680,seeey002
30214,163601,C,146703,110427240,65,2412,95686,sivsy020
30214,163601,C,146704,110446432,71,2412,97120,vaniy009
30214,163601,F1,146705,110451080,41,2412,97194,veiay002
30217,163601,HD,146706,110449342,89,2412,96463,braky047
30217,163601,D,146707,110448987,83,2412,96464,geley001
30217,163601,D,146708,110450038,75,2412,96735,lammy046
30217,163601,I,146709,110446171,,2412,95495,lonky010
30217,163601,C,146710,110446706,73,2412,95819,morny024
30217,163601,I,146711,110445925,,2412,95496,olily009
30217,163601,C,146712,110436791,70,2412,94593,penly015
30217,163601,P1,146713,110231134,58,2412,93776,scorl003
30217,163601,P1,146714,110305244,57,2412,95441,walcy052
30213,163601,P1,146715,110447426,55,2412,96255,awary002
30213,163601,D,146716,110441298,78,2412,95499,baxcy004
30213,163601,D,146717,110451162,75,2412,97267,brojy074
30213,163601,D,146718,110449388,76,2412,96926,canry013
30213,163601,D,146719,110410342,77,2412,96553,dadej001
30213,163601,C,146720,110198261,71,2412,96664,docsj001
30213,163601,F2,146721,110446092,30,2412,95731,fyfry001
30213,163601,C,146722,110441160,70,2412,95525,garay048
30213,163601,P2,146723,100060401,53,2412,96115,greeb001
30213,163601,P2,146724,110434564,53,2412,96951,hidjy002
30213,163601,D,146725,110440311,81,2412,95351,humty004
30213,163601,P1,146726,110450341,59,2412,96962,johry031
30213,163601,F2,146727,110446869,24,2412,95775,kerey008
30213,163601,F2,146728,110413644,13,2412,82425,kleaj004
30213,163601,D,146729,110448834,77,2412,96379,mcmny004
30213,163601,C,146730,110447844,68,2412,96005,mooky015
30213,163601,D,146731,110446484,80,2412,95846,morsy066
30213,163601,P1,146732,110443967,64,2412,95835,murak002
30213,163601,C,146733,110430428,74,2412,93682,pasmy021
30213,163601,C,146734,110440947,66,2412,95407,pracy009
30213,163601,D,146735,110449702,81,2412,96770,priby012
30213,163601,F2,146736,110449709,5,2412,96604,qamhy002
30213,163601,C,146737,110445687,66,2412,95433,quisa008
30213,163601,C,146738,110231102,66,2412,97123,resjr001
30213,163601,C,146739,110446562,73,2412,96430,satja001
30213,163601,F2,146740,110167920,4,2412,96006,scrty001
30213,163601,D,146741,110410226,76,2412,80629,sencm001
30213,163601,P1,146742,110355070,60,2412,36640,steby029
30213,163601,C,146743,110277259,67,2412,15939,tatre001
30213,163601,F2,146744,110450320,2,2412,97265,taysy050
30213,163601,F2,146745,110382325,5,2412,93686,tomty005
30213,163601,C,146746,110438820,67,2412,94909,wegjy002
30213,163601,C,146747,110448469,73,2412,96411,lpmqw089
30213,163601,D,146748,110447236,81,2412,96150,wolly006
30213,163601,F2,146749,110220772,32,2412,93333,mohfy023
30216,163601,F2,146750,110439701,34,2412,95970,argky001
30216,163601,F2,146751,110434616,32,2412,94103,beamy020
30216,163601,F1,146752,110375583,45,2412,90864,bency021
30216,163601,C,146753,110450023,73,2412,96807,caldy018
30216,163601,F2,146754,110321081,29,2412,22184,cliky007
30216,163601,C,146755,110449567,67,2412,96816,conjy029
30216,163601,D,146756,110446548,81,2412,95870,davsy050
30216,163601,F2,146757,110271739,14,2412,96300,doumy009
30216,163601,C,146758,110413827,70,2412,69215,giegy002
30216,163601,P1,146759,110447951,60,2412,96167,golay019
30216,163601,P2,146760,110449006,54,2412,97003,grasy048
30216,163601,P1,146761,110392475,62,2412,96668,fxcqs015
30216,163601,F2,146762,110451062,0,2412,97195,harny038
30216,163601,C,146763,110367458,68,2412,96599,hiljy042
30216,163601,F2,146764,110437685,6,2412,96568,hinry003
30216,163601,D,146765,110429399,77,2412,97157,hochy004
30216,163601,C,146766,110178010,69,2412,29393,kataj004
30216,163601,D,146767,110441641,79,2412,96174,midey001
30216,163601,D,146768,110363442,78,2412,43874,mozmy002
30216,163601,D,146769,110359305,83,2412,37881,munsy030
30216,163601,P1,146770,110431643,55,2412,94503,nieiy002
30216,163601,F2,146771,100014740,0,2412,55248,palmj007
30216,163601,D,146772,110451224,82,2412,97494,perwm001
30216,163601,F1,146773,110430142,46,2412,93136,ricry021
30216,163601,C,146774,110451045,65,2412,97208,rusky013
30216,163601,P1,146775,110341046,63,2412,97448,solcy008
30216,163601,P2,146776,110445848,53,2412,95645,stebj014
30216,163601,F2,146777,110267388,32,2412,96278,vangc001
30216,163601,C,146778,110408896,73,2412,96239,vaupy004
30216,163601,C,146779,110448754,69,2412,96258,walty039
30216,163601,D,146780,110449528,76,2412,96499,webay009
30216,163601,D,146781,110450270,81,2412,96815,whigy006
30216,163601,D,146782,110437357,78,2412,97043,zuhfs001
30215,163601,P1,146664,110438312,56,2412,96505,visey001
30215,163601,P1,146665,110449582,55,2412,96513,vissy010
40481,163601,F2,151490,110452294,36,2414,97768,dubjy003
40385,163601,F1,151547,110454982,42,2414,98357,andcy042
40385,163601,D,151548,110455777,84,2414,98688,behoy001
40385,163601,P1,151549,110453531,63,2414,98077,cardz001
40385,163601,P1,151550,110432133,56,2414,94737,harpy027
40385,163601,D,151551,110453482,77,2414,98040,heajy025
40385,163601,C,151552,110448328,66,2414,96081,johry030
40385,163601,F2,151553,00103004M,0,2414,97729,liytz001
40385,163601,D,151554,110447469,79,2414,97714,simcy027
40385,163601,P1,151555,110451530,63,2414,97489,tueby001
40385,163601,P2,151556,110441159,52,2414,95343,watjy043
40383,163601,P1,151687,110439696,63,2414,95271,adasy021
40383,163601,F1,151688,110285019,44,2414,97451,eaghp001
40383,163601,C,151689,110454560,68,2414,98176,fabey001
40383,163601,F2,151690,110374364,2,2414,78241,faijj001
40383,163601,C,151691,110374689,66,2414,94762,fioad001
40383,163601,F2,151692,110373132,26,2414,79354,khomj003
40383,163601,P1,151693,110453871,59,2414,98486,lancy034
40383,163601,C,151694,110448937,70,2414,97186,obray010
40383,163601,C,151695,110454907,73,2414,98286,writy009
40379,163601,C,151696,110454820,65,2414,98671,angcy015
40379,163601,P1,151697,110455591,62,2414,98571,batmy024
40379,163601,P1,151698,110335047,59,2414,32382,bissy012
40379,163601,P2,151699,110451425,51,2414,97450,brosy060
40379,163601,D,151700,110453277,78,2414,97820,bucjy022
40379,163601,HD,151701,110452882,85,2414,97804,chaty151
40379,163601,D,151702,110452603,82,2414,97848,diefy001
40379,163601,P1,151703,110453439,55,2414,97990,hewcy011
40379,163601,P1,151704,110453200,61,2414,97759,kaway006
40379,163601,C,151705,110451165,68,2414,97445,koysy011
40379,163601,C,151706,110452678,72,2414,97833,lazdy005
40379,163601,C,151707,110451738,73,2414,98198,lescy005
40379,163601,C,151708,110455056,70,2414,98331,mcljy024
40379,163601,P1,151709,110441741,63,2414,96608,molly004
40379,163601,C,151710,110279260,68,2414,97829,ndaey002
40379,163601,C,151711,110455723,73,2414,98622,picsy008
40379,163601,F2,151712,110389218,39,2414,54984,zakmy011
40379,163601,C,151713,110220772,67,2414,93333,mohfy023
40464,163601,C,151714,110455366,72,2414,98432,davty021
40464,163601,P2,151715,110314099,50,2414,23413,otoay001
40381,163601,F2,151716,110255950,23,2414,27661,ajaay004
40381,163601,C,151717,110418033,72,2414,53471,brojy068
40381,163601,P1,151718,110455111,62,2414,98472,covcy003
40381,163601,P2,151719,110439179,52,2414,98742,gulby003
40381,163601,C,151720,110454080,69,2414,98197,hatky014
40381,163601,C,151721,110454190,70,2414,98438,howvy002
40381,163601,C,151722,110455000,68,2414,98334,jonry031
40381,163601,D,151723,110452655,75,2414,97932,kenjy028
40381,163601,P2,151724,110232133,53,2414,97517,korjy003
40381,163601,D,151725,110453355,83,2414,97924,mazsy015
40381,163601,D,151726,110139028,79,2414,98303,meecl001
40381,163601,F2,151727,110451426,6,2414,98336,munhy004
40381,163601,F2,151728,110452440,14,2414,97877,munry013
40381,163601,F2,151729,110097207,32,2414,98370,roscy013
40381,163601,C,151730,110045927,74,2414,96218,salmy019
40381,163601,P2,151731,110316956,54,2414,48547,schcj019
40381,163601,C,151732,110453555,70,2414,98619,zagry001
40384,163601,C,151733,110431893,66,2414,93600,afssy003
40384,163601,F1,151734,110353029,40,2414,35031,bamwy001
40384,163601,D,151735,110455327,79,2414,98565,chrry006
40384,163601,F2,151736,110027519,0,2414,46836,clama005
40384,163601,C,151737,110451663,67,2414,97531,crody019
40384,163601,C,151738,110455565,70,2414,98647,curay018
40384,163601,C,151739,110441192,72,2414,95735,dewmy004
40384,163601,P2,151740,110453900,50,2414,98035,drumy006
40384,163601,P1,151741,110428583,56,2414,95926,ednny001
40384,163601,P1,151742,110360735,62,2414,97790,haznb001
40384,163601,F2,151743,110455568,5,2414,98685,iarby001
40384,163601,C,151744,110454815,68,2414,98512,margy045
40384,163601,F1,151745,110451578,47,2414,97447,mcpjy010
40384,163601,D,151746,110453790,75,2414,98488,micry015
40384,163601,C,151747,110451094,71,2414,97754,ocohy003
40384,163601,P1,151748,110455139,56,2414,98490,party032
40384,163601,P1,151749,110454619,56,2414,98139,rusey007
40384,163601,C,151750,110453625,70,2414,98201,steby037
40384,163601,P1,151751,110451330,57,2414,97725,sulsy031
40384,163601,F2,151752,110130467,30,2414,98666,thoem007
40384,163601,F1,151753,110438563,45,2414,98170,timey006
40384,163601,F2,151754,110254884,0,2414,98712,tinsy011
40384,163601,I,151755,110454525,,2414,98269,toaty001
40384,163601,D,151756,110316586,75,2414,43240,tobal002
40384,163601,D,151757,110454971,77,2414,98372,treoy002
40384,163601,C,151758,110451788,71,2414,97571,tursy037
40384,163601,HD,151759,110450358,85,2414,97057,vanpy023
40384,163601,P2,151760,110453271,50,2414,97891,turcy019
40384,163601,D,151761,110452817,76,2414,97712,weijy041
40384,163601,C,151762,110439395,71,2414,95115,xiozy010
40384,163601,F2,151763,110455924,0,2414,98757,yooay004
40384,163601,F2,151764,110431488,28,2414,97708,yosmy003
40380,163601,P1,151765,110454184,57,2414,98343,barny040
40380,163601,P1,151766,110453966,59,2414,98031,baydy003
40380,163601,F2,151767,110427046,0,2414,98353,benca003
40380,163601,I,151768,110447401,,2414,97926,chact008
40380,163601,P1,151769,110455088,60,2414,98358,claly024
40380,163601,F2,151770,110393801,0,2414,48402,conay034
40380,163601,C,151771,110452390,69,2414,97679,curmy014
40380,163601,D,151772,110240820,77,2414,97733,giljl009
40380,163601,D,151773,110454187,81,2414,98669,grizy007
40380,163601,P1,151774,110453136,61,2414,97770,harzy004
40380,163601,P1,151775,110455055,62,2414,98311,higey003
40380,163601,F1,151776,110070179,41,2414,98285,hobkj001
40380,163601,D,151777,110452522,75,2414,97715,hogsy005
40380,163601,D,151778,110448778,78,2414,97821,jurdy009
40380,163601,P2,151779,110370638,54,2414,43247,kenny008
40380,163601,C,151780,110452515,69,2414,98151,linjy069
40380,163601,P1,151781,110454053,55,2414,98101,marcy090
40380,163601,F2,151782,110403448,32,2414,98168,mayby013
40380,163601,P1,151783,110455084,62,2414,98630,mcgsy037
40380,163601,C,151784,110287905,73,2414,29866,mcmhn001
40380,163601,F2,151785,110360102,0,2414,39825,meday008
40380,163601,D,151786,110455865,82,2414,98759,mohzy027
40380,163601,F2,151787,110451476,24,2414,97454,murmy042
40380,163601,C,151788,110454006,68,2414,98224,party031
40380,163601,C,151789,110453448,69,2414,98068,phily011
40380,163601,P2,151790,110451423,50,2414,97470,piljy007
40380,163601,F2,151791,110430697,18,2414,93629,rajny010
40380,163601,P1,151792,110453302,62,2414,97853,rosty018
40380,163601,F2,151793,110449357,5,2414,96966,rusdy020
40380,163601,C,151794,110455109,70,2414,98491,smijy078
40380,163601,D,151795,110454018,79,2414,97979,yormy001
40382,163601,P1,151796,110453057,60,2414,97769,alyzy026
40382,163601,D,151797,110446217,79,2414,96337,ayljy003
40382,163601,C,151798,110316569,69,2414,22615,benaw001
40382,163601,P1,151799,110230070,55,2414,6600,bursk005
40382,163601,C,151800,110451340,70,2414,97330,carey044
40382,163601,P1,151801,110453375,57,2414,97855,dhaby005
40382,163601,C,151802,110455731,70,2414,98683,disby002
40382,163601,P2,151803,110454213,54,2414,98516,donsy036
40382,163601,P1,151804,110451956,60,2414,97580,ellby011
40382,163601,F2,151805,110438615,0,2414,98674,bxzly001
40382,163601,HD,151806,110454631,85,2414,98439,frety013
40382,163601,P1,151807,110415665,59,2414,98640,jawhy003
40382,163601,D,151808,110455582,76,2414,98734,shory005
40382,163601,P1,151809,110448294,64,2414,96567,szlry001
40382,163601,D,151810,110452852,79,2414,97791,tholy053
40382,163601,D,151811,110443499,77,2414,95486,valab001
40382,163601,P2,151812,110454026,53,2414,98014,wesny017
40382,163601,F2,151813,110454502,9,2414,98566,wilky094
60248,163601,C,161299,110459421,65,2425,100378,barey036
60248,163601,C,161300,110460360,69,2425,100355,bardy065
60248,163601,C,161301,110430254,72,2425,93104,beaky011
60248,163601,D,161302,110229317,81,2425,38609,bilny008
60248,163601,D,161303,110450020,76,2425,96957,epamy001
60248,163601,D,161304,110457865,76,2425,99580,hagry003
60248,163601,F1,161305,110446563,45,2425,97049,hirpy002
60248,163601,C,161306,110459251,68,2425,100363,iliay002
60248,163601,HD,161307,110460262,85,2425,100451,kemby004
60248,163601,F2,161308,110347448,11,2425,100289,koaky004
60248,163601,C,161309,110408694,70,2425,100285,vonam001
60248,163601,P1,161310,110456277,63,2425,98867,lashy001
60248,163601,C,161311,110280948,66,2425,79711,mciay015
60248,163601,C,161312,110444447,73,2425,99873,pinar002
60248,163601,F2,161313,110430142,3,2425,93136,ricry021
60248,163601,P1,161314,110457598,61,2425,100253,schry026
60248,163601,P1,161315,110381945,58,2425,100338,siysy003
60248,163601,D,161316,110450362,82,2425,99789,stemy086
60248,163601,D,161317,110457466,75,2425,99265,whesy006
60245,163601,C,161318,110458397,67,2425,100094,andsy042
60245,163601,HD,161319,110459114,85,2425,100152,armjy027
60245,163601,P1,161320,110342949,62,2425,33252,bjeiy002
60245,163601,D,161321,110454110,83,2425,98496,carpy026
60245,163601,F2,161322,110270999,0,2425,98865,corfy004
60245,163601,P1,161323,110126458,55,2425,99029,denaa006
60245,163601,D,161324,110456813,75,2425,99459,galcy021
60245,163601,D,161325,110458973,76,2425,99870,gilay035
60245,163601,F2,161326,110422690,0,2425,92725,heiay005
60245,163601,C,161327,110453500,73,2425,98412,hismy004
60245,163601,F2,161328,110451819,0,2425,97521,jenry008
60245,163601,D,161329,110441215,79,2425,95387,kayjy008
60245,163601,HD,161330,110457470,85,2425,99264,marjy150
60245,163601,P1,161331,110434509,59,2425,94056,mccky038
60245,163601,P1,161332,110456261,59,2425,98868,nashy010
60245,163601,F2,161333,110446084,0,2425,100440,naypy009
60245,163601,D,161334,110368689,78,2425,99684,ngutt107
60245,163601,D,161335,110459877,75,2425,100380,osijy002
60245,163601,C,161336,110459129,66,2425,100036,cxqjy008
60245,163601,C,161337,110457079,72,2425,99233,prilm013
60245,163601,F2,161338,110460467,2,2425,100447,skiby010
60245,163601,D,161339,110375013,76,2425,76528,vercj004
60245,163601,P1,161340,110157671,63,2425,100307,watty009
60245,163601,F1,161341,110459948,47,2425,100379,wilry071
60245,163601,D,161342,110458256,82,2425,99583,wilay135
60270,163601,F2,161343,110460214,0,2425,100169,kurmy017
60246,163601,I,161344,00083905,,2425,96739,alwka01f
60246,163601,F2,161345,110456769,5,2425,99237,artcy009
60246,163601,I,161346,110460029,,2425,100298,bhany016
60246,163601,D,161347,110453444,75,2425,98983,burly035
60246,163601,P1,161348,110460345,57,2425,100369,caday004
60246,163601,D,161349,110395521,76,2425,50109,carly053
60246,163601,F2,161350,110308199,0,2425,100456,coysa001
60246,163601,D,161351,110458459,77,2425,99766,copmy006
60246,163601,P1,161352,100095420,57,2425,93414,devkm003
60246,163601,HD,161353,110459876,85,2425,100470,halfy004
60246,163601,F2,161354,110460213,25,2425,100172,limmy046
60246,163601,F2,161355,110421909,7,2425,54662,madpy007
60246,163601,P1,161356,110453861,55,2425,100469,mehay024
60246,163601,D,161357,110456443,82,2425,98923,papsy021
60246,163601,D,161358,110276293,82,2425,98755,penmy019
60246,163601,D,161359,110454214,76,2425,98149,sinay154
60246,163601,D,161360,110456122,79,2425,98860,soksy008
60246,163601,P1,161361,110393215,56,2425,48857,vanly042
60246,163601,D,161362,110452959,78,2425,97793,wally031
60283,163601,D,161363,110455544,78,2425,98494,mcqty001
60250,163601,P2,161479,110406518,50,2425,97107,alabo001
60250,163601,P1,161480,110295919,62,2425,35350,andry027
60250,163601,F2,161481,100007137,0,2425,98304,arcbs001
60250,163601,F1,161482,110437742,48,2425,98202,barby032
60250,163601,P1,161483,110120260,61,2425,99708,blaly006
60250,163601,F2,161484,110457952,0,2425,99606,chigy018
60250,163601,F2,161485,110456624,32,2425,98926,chmty001
60250,163601,F2,161486,110456612,30,2425,99007,chmzy002
60250,163601,P1,161487,110442363,64,2425,99329,cipmm001
60250,163601,F2,161488,110459866,0,2425,100139,cozcy001
60250,163601,P1,161489,110460080,64,2425,100385,darhy011
60250,163601,P1,161490,110460359,60,2425,100372,davty022
60250,163601,C,161491,110366616,67,2425,42701,dewhy002
60250,163601,C,161492,110454993,72,2425,98332,dimly007
60250,163601,F1,161493,110458241,45,2425,99769,drily003
60250,163601,P1,161494,110378120,61,2425,99525,filcg001
60250,163601,P1,161495,110456975,55,2425,99030,foxky007
60250,163601,C,161496,110458439,68,2425,100049,galny008
60250,163601,F2,161497,110287792,26,2425,36875,garmi002
60250,163601,F2,161498,110456691,0,2425,99006,gilty015
60250,163601,D,161499,110458838,83,2425,99865,glamy007
60250,163601,D,161500,110454944,76,2425,98440,jonsy035
60250,163601,C,161501,110456325,68,2425,98866,kenry015
60250,163601,D,161502,110455998,75,2425,98834,kerjy030
60250,163601,F2,161503,110460230,0,2425,100316,lewjy017
60250,163601,F2,161504,110456793,2,2425,99215,maejy003
60250,163601,HD,161505,110447980,85,2425,98030,marsy123
60250,163601,F2,161506,110450326,0,2425,97146,marky072
60250,163601,P1,161507,110457431,59,2425,99345,masay039
60250,163601,HD,161508,110429534,85,2425,92912,mcity008
60250,163601,D,161509,110458275,82,2425,99803,milsy054
60250,163601,C,161510,110426514,71,2425,55428,mitcl003
60250,163601,C,161511,110426269,72,2425,55382,mitrj004
60250,163601,F1,161512,110454924,41,2425,98333,moyky006
60250,163601,F2,161513,110457999,16,2425,99416,peeby003
60250,163601,F2,161514,110459009,6,2425,100403,reily013
60250,163601,HD,161515,110458579,85,2425,99723,smiay072
60250,163601,F1,161516,110230541,48,2425,94897,strgk002
60250,163601,F2,161517,110361368,0,2425,96114,traly052
60250,163601,C,161518,110460078,73,2425,100562,varcy015
60250,163601,C,161519,110455559,66,2425,99764,wicry006
60251,163601,F2,161520,110458155,0,2425,100162,betny004
60251,163601,D,161521,110458456,75,2425,100485,mnljy017
60251,163601,D,161522,110051676,78,2425,99482,colcr003
60251,163601,D,161523,110457922,77,2425,99770,corsy034
60251,163601,D,161524,110459219,78,2425,100360,diyfy006
60251,163601,HD,161525,110459253,85,2425,99952,germy018
60251,163601,D,161526,110457471,77,2425,99269,morey031
60251,163601,C,161527,110459705,69,2425,100076,newey009
60251,163601,D,161528,110457330,75,2425,99184,pieby002
60251,163601,D,161529,110171332,79,2425,99012,verdl002
60251,163601,C,161530,110456605,73,2425,99034,wigky007
60251,163601,P1,161531,110458108,59,2425,99575,ziyny001
60249,163601,F2,161532,110459678,25,2425,100056,griby017
60249,163601,C,161533,110262934,73,2425,99603,jacei001
60249,163601,F2,161534,110457278,28,2425,100013,mccdy026
60249,163601,F2,161535,110410095,30,2425,87514,rakmy001
60249,163601,I,161536,110338868,,2425,100337,shasy176
60249,163601,D,161537,110459258,79,2425,100382,woody024
60249,163601,P1,161538,110458336,62,2425,99579,zemsy001
60247,163601,P1,161539,110460046,63,2425,100453,budny005
60247,163601,C,161540,110334188,69,2425,90748,carjs010
60247,163601,C,161541,110459425,72,2425,100329,elmzy003
60247,163601,P2,161542,110459363,53,2425,99994,harny039
60247,163601,D,161543,110459422,83,2425,99955,haray114
60247,163601,C,161544,110456545,72,2425,98912,jerhy002
60247,163601,F2,161545,110276325,5,2425,99011,kanhy028
